x y velocity
6.818997249133902372e-01 2.222979673931067823e-01 1.940499135558779509e+00
6.903191618440648325e-01 2.087357563567757146e-01 1.239411121910031000e+00
7.015596186719629257e-01 2.209650270622736390e-01 2.323984428043522676e+00
6.917240101469187552e-01 2.215513337724539511e-01 2.139165768562926839e+00
6.832438319619590361e-01 2.352303755939098018e-01 2.839898815866491955e+00
6.637901685377814998e-01 2.373853091236934054e-01 2.529087892029604046e+00
6.652403513442339822e-01 2.554378928872020893e-01 3.578270088449411634e+00
6.846789933863258737e-01 2.533338987178737067e-01 3.642768310881765448e+00
6.735241078925812142e-01 2.361919515914127077e-01 2.688388730327253562e+00
6.646133519616203023e-01 2.464169353129919693e-01 3.142435259088858235e+00
6.749703565052936893e-01 2.542827486257853153e-01 3.618703807257702021e+00
6.840245326092126987e-01 2.442832688014289211e-01 3.334457818929396744e+00
6.743194499013137611e-01 2.452410857240151787e-01 3.245925155150132912e+00
6.660141023996163367e-01 2.733156649340598987e-01 3.838934736447614071e+00
6.460660218408840194e-01 2.758899839523756836e-01 3.878766509798019513e+00
6.455832339880701598e-01 2.584742101143440163e-01 3.471661410434180972e+00
6.652403513442339822e-01 2.554378928872020893e-01 3.578270088449411634e+00
6.561039527812736472e-01 2.745276822712706122e-01 3.863792807567525855e+00
6.458916519341828533e-01 2.672186261087678427e-01 3.779151581583237274e+00
6.554646042243356119e-01 2.568296328785538707e-01 3.527011003674799028e+00
6.656991418547265615e-01 2.644055148024020974e-01 3.796657559324686293e+00
6.558553709133216891e-01 2.657163384080632462e-01 3.792823961372457475e+00
6.832438319619590361e-01 2.352303755939098018e-01 2.839898815866491955e+00
6.637901685377814998e-01 2.373853091236934054e-01 2.529087892029604046e+00
6.605158800080381809e-01 2.115614696570198017e-01 7.497002601923011822e-01
6.803931505356141107e-01 2.094700305377514005e-01 1.040422994743207985e+00
6.735241078925812142e-01 2.361919515914127077e-01 2.688388730327253562e+00
6.623370678263107436e-01 2.244167887140053885e-01 1.553157876279218863e+00
6.704674466878977057e-01 2.103952148173574288e-01 8.727369331119200213e-01
6.818997249133902372e-01 2.222979673931067823e-01 1.940499135558779509e+00
6.721006460166899510e-01 2.232383178425076664e-01 1.740933333548470907e+00
6.637901685377814998e-01 2.373853091236934054e-01 2.529087892029604046e+00
6.443859123612786233e-01 2.406321245184929181e-01 2.241436525145620973e+00
6.455832339880701598e-01 2.584742101143440163e-01 3.471661410434180972e+00
6.652403513442339822e-01 2.554378928872020893e-01 3.578270088449411634e+00
6.540566833134406899e-01 2.388382893003442309e-01 2.374005461676308659e+00
6.451022475563441549e-01 2.496318879960758574e-01 2.937300994022458589e+00
6.554646042243356119e-01 2.568296328785538707e-01 3.527011003674799028e+00
6.646133519616203023e-01 2.464169353129919693e-01 3.142435259088858235e+00
6.548856887435123841e-01 2.478669956977943567e-01 3.035419989768562310e+00
6.637901685377814998e-01 2.373853091236934054e-01 2.529087892029604046e+00
6.443859123612786233e-01 2.406321245184929181e-01 2.241436525145620973e+00
6.407660147405458417e-01 2.149789825884833305e-01 6.405849826456133655e-01
6.605158800080381809e-01 2.115614696570198017e-01 7.497002601923011822e-01
6.540566833134406899e-01 2.388382893003442309e-01 2.374005461676308659e+00
6.426863065497220306e-01 2.277652111168487481e-01 1.248326217816660311e+00
6.505995020883735824e-01 2.130632878081323567e-01 6.767306294263270017e-01
6.623370678263107436e-01 2.244167887140053885e-01 1.553157876279218863e+00
6.525512406211432248e-01 2.258951301309391202e-01 1.386261529897537370e+00
9.202822513258187564e-01 3.900421284673805111e-01 3.018968158912999633e-01
9.003713521123548613e-01 3.900374057014563967e-01 2.752623627534639961e-01
8.999999999979338972e-01 4.100000000002384515e-01 2.591509562571870685e-03
9.200000000030552627e-01 4.099999999993713673e-01 -3.990245893777900518e-06
9.103245768110546088e-01 3.900396645057241374e-01 2.890145043453442586e-01
9.001913779513152081e-01 4.000293428520233507e-01 8.881975686226943612e-02
9.099999999997849809e-01 4.100000000000707523e-01 -7.825332717616606372e-06
9.201446893113003345e-01 4.000297169527461394e-01 1.187670297759144122e-01
9.101668423556080745e-01 4.000294434389382592e-01 1.041225378716122696e-01
9.202822513258187564e-01 3.900421284673805111e-01 3.018968158912999633e-01
9.003713521123548613e-01 3.900374057014563967e-01 2.752623627534639961e-01
9.006814278750766567e-01 3.699985370309957222e-01 8.571346589532224947e-01
9.205221510247141303e-01 3.700217831822306125e-01 8.614680081678396384e-01
9.103245768110546088e-01 3.900396645057241374e-01 2.890145043453442586e-01
9.005358405320748050e-01 3.800263484619773591e-01 5.270550831938198844e-01
9.105979565649252594e-01 3.700101820769768346e-01 8.595031117438441948e-01
9.204090902074250069e-01 3.800388674237549225e-01 5.435180168792166366e-01
9.104693619660525483e-01 3.800325467415580083e-01 5.355904579741678218e-01
9.205221510247141303e-01 3.700217831822306125e-01 8.614680081678396384e-01
9.006814278750766567e-01 3.699985370309957222e-01 8.571346589532224947e-01
9.009054227727568698e-01 3.499027749922238861e-01 1.636756608956007719e+00
9.206973622053652440e-01 3.499542979203656423e-01 1.641674239788461831e+00
9.105979565649252594e-01 3.700101820769768346e-01 8.595031117438441948e-01
9.008053411349060680e-01 3.599564767698372192e-01 1.245458076343196607e+00
9.107965227754278859e-01 3.499288236827313159e-01 1.640029335174346237e+00
9.206189097235987218e-01 3.599928837798574421e-01 1.242673806765445255e+00
9.107077059126924556e-01 3.599748213793501628e-01 1.244550549759176006e+00
9.206973622053652440e-01 3.499542979203656423e-01 1.641674239788461831e+00
9.009054227727568698e-01 3.499027749922238861e-01 1.636756608956007719e+00
9.010283808064786237e-01 3.297711149665084607e-01 2.237142479780489523e+00
9.207938332154985694e-01 3.298569249125495317e-01 2.279758158065314344e+00
9.107965227754278859e-01 3.499288236827313159e-01 1.640029335174346237e+00
9.009801052173307401e-01 3.398400931291051252e-01 1.973116330922879191e+00
9.109057184102170579e-01 3.298146607701675226e-01 2.258234285062744817e+00
9.207560082235366483e-01 3.399082296215288901e-01 1.997505364221343171e+00
9.108628658801067868e-01 3.398746171339704358e-01 1.985805380015460697e+00
9.207938332154985694e-01 3.298569249125495317e-01 2.279758158065314344e+00
9.010283808064786237e-01 3.297711149665084607e-01 2.237142479780489523e+00
9.010443333948050526e-01 3.096249159847372368e-01 2.616458875794662298e+00
9.208052751507079803e-01 3.097475941356350182e-01 2.677539418163851881e+00
9.109057184102170579e-01 3.298146607701675226e-01 2.258234285062744817e+00
9.010497781755708591e-01 3.196985121163923305e-01 2.445477474435834520e+00
9.109193642401719471e-01 3.096873009470992311e-01 2.646053718024023116e+00
9.208102895741898664e-01 3.198026363697356045e-01 2.499790901035737978e+00
9.109245639260946659e-01 3.197514130690829459e-01 2.471906337186446923e+00
9.208052751507079803e-01 3.097475941356350182e-01 2.677539418163851881e+00
9.010443333948050526e-01 3.096249159847372368e-01 2.616458875794662298e+00
9.009554580392780121e-01 2.894849032326702321e-01 2.853650371429799382e+00
9.207325243630057887e-01 2.896438840886769728e-01 2.903820358344883612e+00
9.109193642401719471e-01 3.096873009470992311e-01 2.646053718024023116e+00
9.010125672265038022e-01 2.995528904579288221e-01 2.755503900119612215e+00
9.108389207839785451e-01 2.895658649714054622e-01 2.878342587200721336e+00
9.207791122793689276e-01 2.996939768389854097e-01 2.817742008743744808e+00
9.108905347462379343e-01 2.996246915226553065e-01 2.785724029616826414e+00
9.207325243630057887e-01 2.896438840886769728e-01 2.903820358344883612e+00
9.009554580392780121e-01 2.894849032326702321e-01 2.853650371429799382e+00
9.007712587556040429e-01 2.693702805763699137e-01 2.803486075072584516e+00
9.205828241278799506e-01 2.695621225010675914e-01 2.722338330985710986e+00
9.108389207839785451e-01 2.895658649714054622e-01 2.878342587200721336e+00
9.008744166561301059e-01 2.794233012180742937e-01 2.884997436876441945e+00
9.106727140671517784e-01 2.694680850397502270e-01 2.764856846338939356e+00
9.206666114262236356e-01 2.795993111461392289e-01 2.893449758474773148e+00
9.107657718175725670e-01 2.795129873872317372e-01 2.890076460244537238e+00
9.205828241278799506e-01 2.695621225010675914e-01 2.722338330985710986e+00
9.007712587556040429e-01 2.693702805763699137e-01 2.803486075072584516e+00
9.005404177107014796e-01 2.515355312458079085e-01 2.245663828523793093e+00
9.203955379704640283e-01 2.517516024586781698e-01 1.977449411428649384e+00
9.106727140671517784e-01 2.694680850397502270e-01 2.764856846338939356e+00
9.006628226551276484e-01 2.604480798090993976e-01 2.592927987961162639e+00
9.104645778015895141e-01 2.516457748589006060e-01 2.101877988194371216e+00
9.204948191403645730e-01 2.606527314677373752e-01 2.401968418363882751e+00
9.105749290957531050e-01 2.605524582121234167e-01 2.496832949652001421e+00
9.201696814891690002e-01 2.339778289584736604e-01 1.439144596680511201e+00
9.002616869755024620e-01 2.337437949322206665e-01 1.529347497583781523e+00
9.005404177107014796e-01 2.515355312458079085e-01 2.245663828523793093e+00
9.203955379704640283e-01 2.517516024586781698e-01 1.977449411428649384e+00
9.102134105539649855e-01 2.338632762654912489e-01 1.457410273752721031e+00
9.004059972786480071e-01 2.426337750191226439e-01 1.840600745941488370e+00
9.104645778015895141e-01 2.516457748589006060e-01 2.101877988194371216e+00
9.202865781827073155e-01 2.428596937997125615e-01 1.604160810803098913e+00
9.103434303965323160e-01 2.427490807879164603e-01 1.701200610763984988e+00
9.201696814891690002e-01 2.339778289584736604e-01 1.439144596680511201e+00
9.002616869755024620e-01 2.337437949322206665e-01 1.529347497583781523e+00
8.998137233860503681e-01 2.083136471947999169e-01 1.754129675805103705e+00
9.198074406791776347e-01 2.085602337172605958e-01 2.093165838851115623e+00
9.102134105539649855e-01 2.338632762654912489e-01 1.457410273752721031e+00
9.000419894177061897e-01 2.210149139628074244e-01 1.446512734911452824e+00
9.098101495708285080e-01 2.084396040609788336e-01 1.921344587239052437e+00
9.199918944906171347e-01 2.212572967553600722e-01 1.622445583915735234e+00
9.100155668526979102e-01 2.211386973142638324e-01 1.514237529082846923e+00
9.198074406791776347e-01 2.085602337172605958e-01 2.093165838851115623e+00
8.998137233860503681e-01 2.083136471947999169e-01 1.754129675805103705e+00
8.994542133354095359e-01 1.883343761890198809e-01 2.615809115456639411e+00
9.195176712227352001e-01 1.885787953241619963e-01 2.949232484055611891e+00
9.098101495708285080e-01 2.084396040609788336e-01 1.921344587239052437e+00
8.996324789643729281e-01 1.983151484094672901e-01 2.155533226113735434e+00
9.094870183922284523e-01 1.884592390953813978e-01 2.799245736762353332e+00
9.196612234574355060e-01 1.985620046543093431e-01 2.525605645386099329e+00
9.096471749591444889e-01 1.984412549202339837e-01 2.349445884532476825e+00
8.798237984775774123e-01 2.080482639860020966e-01 1.516386030259092799e+00
8.998137233860503681e-01 2.083136471947999169e-01 1.754129675805103705e+00
8.994542133354095359e-01 1.883343761890198809e-01 2.615809115456639411e+00
8.793817284929006384e-01 1.880712114728426421e-01 2.188784785224991314e+00
8.898182448729572425e-01 2.081829419553203608e-01 1.612194630746620394e+00
8.996324789643729281e-01 1.983151484094672901e-01 2.155533226113735434e+00
8.894191499286997482e-01 1.882047773934819312e-01 2.407815689108308455e+00
8.796011019639597972e-01 1.980493660793251343e-01 1.777753362581104613e+00
8.896171238895217437e-01 1.981842626330759805e-01 1.958626861946670905e+00
8.798237984775774123e-01 2.080482639860020966e-01 1.516386030259092799e+00
8.598383785564812642e-01 2.077712410459294501e-01 1.499103875430387589e+00
8.592994138843206287e-01 1.877963963315230911e-01 1.785767233502620011e+00
8.793817284929006384e-01 1.880712114728426421e-01 2.188784785224991314e+00
8.698304777595690096e-01 2.079106102434780390e-01 1.479114416722437930e+00
8.595670463756321933e-01 1.977717804744972552e-01 1.538969696420227962e+00
8.693418480425757489e-01 1.879346671865201879e-01 1.975566936091808667e+00
8.796011019639597972e-01 1.980493660793251343e-01 1.777753362581104613e+00
8.695844092571817230e-01 1.979114550380095816e-01 1.633096449814801066e+00
8.598383785564812642e-01 2.077712410459294501e-01 1.499103875430387589e+00
8.398582742029701009e-01 2.074939112067074598e-01 1.674729217971467898e+00
8.392065064012497189e-01 1.875211979238640692e-01 1.524562394458370829e+00
8.592994138843206287e-01 1.877963963315230911e-01 1.785767233502620011e+00
8.498476073769979378e-01 2.076317088176303505e-01 1.567380321591864023e+00
8.395303338334801913e-01 1.974936853863867026e-01 1.498252548920468108e+00
8.492543303980839564e-01 1.876579432389765822e-01 1.633530627288384940e+00
8.595670463756321933e-01 1.977717804744972552e-01 1.538969696420227962e+00
8.495490181181408751e-01 1.976318956058955856e-01 1.496924907996600052e+00
8.398582742029701009e-01 2.074939112067074598e-01 1.674729217971467898e+00
8.198844178959272533e-01 2.072330677572917501e-01 1.947272095502460942e+00
8.191022594291814674e-01 1.872623557231814229e-01 1.412480162199642120e+00
8.392065064012497189e-01 1.875211979238640692e-01 1.524562394458370829e+00
8.298705017603568157e-01 2.073601234027725171e-01 1.808120679270395881e+00
8.194910527022709612e-01 1.972318316152480988e-01 1.592643668096269227e+00
8.291558476902991526e-01 1.873884293620590724e-01 1.454243077707307208e+00
8.395303338334801913e-01 1.974936853863867026e-01 1.498252548920468108e+00
8.295110065307311764e-01 1.973594293272307731e-01 1.533040014102821536e+00
6.420279850818274570e-01 3.906273521015295458e-01 5.603543866342876045e-01
6.217189470184556477e-01 3.907391720842512406e-01 6.612740120407973876e-01
6.200000000157200875e-01 4.100000000057935634e-01 -2.407651908206556901e-06
6.399999999990293453e-01 4.099999999993997890e-01 2.123340673908325641e-06
6.318921738460737680e-01 3.906849149335007709e-01 6.098995725707733184e-01
6.209351562370124533e-01 4.003287038909523754e-01 2.913709031606049327e-01
6.299999999969913000e-01 4.099999999988789279e-01 -7.008198727263284332e-07
6.411001048046999218e-01 4.002895660244787379e-01 2.373845789376125837e-01
6.310279689272431103e-01 4.003099093486234272e-01 2.645383595010290523e-01
8.198844178959272533e-01 2.072330677572917501e-01 1.947272095502460942e+00
7.999179098376179020e-01 2.070125434212556348e-01 2.170850373273288003e+00
7.989858612870061050e-01 1.870436848087753956e-01 1.376163441329770976e+00
8.191022594291814674e-01 1.872623557231814229e-01 1.412480162199642120e+00
8.099001682888027354e-01 2.071159480089097005e-01 2.072129491543421853e+00
7.994493368079841344e-01 1.970100022977963328e-01 1.732611217197544295e+00
8.090456368269145493e-01 1.871461799521411118e-01 1.389498195077243592e+00
8.194910527022709612e-01 1.972318316152480988e-01 1.592643668096269227e+00
8.094704900058549146e-01 1.971141052594667376e-01 1.664722135181087470e+00
6.420279850818274570e-01 3.906273521015295458e-01 5.603543866342876045e-01
6.217189470184556477e-01 3.907391720842512406e-01 6.612740120407973876e-01
6.229450207963806996e-01 3.717575933973523705e-01 1.662200941649682573e+00
6.434831810439995969e-01 3.714227516534364670e-01 1.510000345229858709e+00
6.318921738460737680e-01 3.906849149335007709e-01 6.098995725707733184e-01
6.223814122107126368e-01 3.812191969629661337e-01 1.141373644260984976e+00
6.332454031334034950e-01 3.715941730176829938e-01 1.584788309693775599e+00
6.428142363308384510e-01 3.810072938967518086e-01 1.005815202825530053e+00
6.326233029693607568e-01 3.811158457564826074e-01 1.071919406459221458e+00
7.999179098376179020e-01 2.070125434212556348e-01 2.170850373273288003e+00
