x y mesh_s
8.230404083668508841e-01 3.399102609464019764e-01 1.000000000000000000e+00
8.454579724281090503e-01 3.502194128470159651e-01 1.000000000000000444e+00
8.379284673971472142e-01 3.388615393724342950e-01 9.999999999999997780e-01
8.305721341112918266e-01 3.512425010147904869e-01 9.999999999999995559e-01
8.528153823684665458e-01 3.378224651967257630e-01 1.000000000000000000e+00
8.675357423979622729e-01 3.129586810814016795e-01 1.000000000000000000e+00
8.377578788384563158e-01 3.150985332181814869e-01 1.000000000000000000e+00
8.601746931643604599e-01 3.254018563038823530e-01 1.000000000000000444e+00
8.526474981691913868e-01 3.140219140933521724e-01 9.999999999999997780e-01
8.452869866709823432e-01 3.264543154695360716e-01 9.999999999999995559e-01
8.675357423979622729e-01 3.129586810814016795e-01 1.000000000000000000e+00
8.561294054450679925e-01 2.880766740098668066e-01 1.000000000000000000e+00
8.859076102302111400e-01 2.859102888067524550e-01 1.000000000000000000e+00
8.618324557335379499e-01 3.005170685136028808e-01 1.000000000000000444e+00
8.710192300596524273e-01 2.869855506876830553e-01 9.999999999999997780e-01
8.767208963157040458e-01 2.994463045505291188e-01 9.999999999999995559e-01
7.529054466683635649e-01 3.650359623051473434e-01 1.000000000000000000e+00
7.364221979144597308e-01 3.474800546783759492e-01 1.000000000000000000e+00
7.655363749635203385e-01 3.423639246725647678e-01 1.000000000000000000e+00
7.446653741204920518e-01 3.562426680138642276e-01 1.000000000000000444e+00
7.509797131368278755e-01 3.449233038195325118e-01 9.999999999999997780e-01
7.592191015194631465e-01 3.537164795222611513e-01 9.999999999999995559e-01
7.364221979144597308e-01 3.474800546783759492e-01 1.000000000000000000e+00
7.199257259354561178e-01 3.300559284871061316e-01 1.000000000000000000e+00
7.490571781101393878e-01 3.248014312042282747e-01 1.000000000000000000e+00
7.281757243178721417e-01 3.387502507663434637e-01 1.000000000000000444e+00
7.344923096797044693e-01 3.274293213456243579e-01 9.999999999999997780e-01
7.427374972372768891e-01 3.361601792316949444e-01 9.999999999999995559e-01
7.199257259354561178e-01 3.300559284871061316e-01 1.000000000000000000e+00
7.284173918550496118e-01 3.127740786724353406e-01 1.000000000000000000e+00
6.992666151658385454e-01 3.181536417759259217e-01 1.000000000000000000e+00
7.241700431211484101e-01 3.214274701108955634e-01 1.000000000000000444e+00
7.138432156514595839e-01 3.154660692042222103e-01 9.999999999999997780e-01
7.095987838720733132e-01 3.240836230723080913e-01 9.999999999999995559e-01
7.529054466683635649e-01 3.650359623051473434e-01 1.000000000000000000e+00
7.806216149941309634e-01 3.648054407194237792e-01 1.000000000000000000e+00
7.655363749635203385e-01 3.423639246725647678e-01 1.000000000000000000e+00
7.667641842065351376e-01 3.649169326234035227e-01 1.000000000000000444e+00
7.730801124672271873e-01 3.535712540259483561e-01 9.999999999999997780e-01
7.592191015194631465e-01 3.537164795222611513e-01 9.999999999999995559e-01
7.806216149941309634e-01 3.648054407194237792e-01 1.000000000000000000e+00
8.083329357233979273e-01 3.646059998805494806e-01 1.000000000000000000e+00
7.932602777135097094e-01 3.420379133547133965e-01 1.000000000000000000e+00
7.944778294198260316e-01 3.647017857359211024e-01 1.000000000000000444e+00
8.007974500834829090e-01 3.533110886416139795e-01 9.999999999999997780e-01
7.869395181183272969e-01 3.534360914097360307e-01 9.999999999999995559e-01
8.381026189091895784e-01 3.625918156954463512e-01 1.000000000000000000e+00
8.083329357233979273e-01 3.646059998805494806e-01 1.000000000000000000e+00
8.230404083668508841e-01 3.399102609464019764e-01 1.000000000000000000e+00
8.232181487351355464e-01 3.635963582158423524e-01 1.000000000000000444e+00
8.156853283638774155e-01 3.522730363574408941e-01 9.999999999999997780e-01
8.305721341112918266e-01 3.512425010147904869e-01 9.999999999999995559e-01
8.528153823684665458e-01 3.378224651967257630e-01 1.000000000000000000e+00
8.230404083668508841e-01 3.399102609464019764e-01 1.000000000000000000e+00
8.377578788384563158e-01 3.150985332181814869e-01 1.000000000000000000e+00
8.379284673971477693e-01 3.388615393724345726e-01 1.000000000000000444e+00
8.303979934709637689e-01 3.275184148990736288e-01 9.999999999999997780e-01
8.452869866709823432e-01 3.264543154695360716e-01 9.999999999999995559e-01
8.675357423979622729e-01 3.129586810814016795e-01 1.000000000000000000e+00
8.377578788384563158e-01 3.150985332181814869e-01 1.000000000000000000e+00
8.561294054450679925e-01 2.880766740098668066e-01 1.000000000000000000e+00
8.526474981691920529e-01 3.140219140933524500e-01 1.000000000000000444e+00
8.469425899013390824e-01 3.016026596067766241e-01 9.999999999999997780e-01
8.618324557335371727e-01 3.005170685136026032e-01 9.999999999999995559e-01
8.561294054450679925e-01 2.880766740098668066e-01 1.000000000000000000e+00
8.859076102302111400e-01 2.859102888067524550e-01 1.000000000000000000e+00
8.745078672080056625e-01 2.609472527599182579e-01 1.000000000000000000e+00
8.710192300596532045e-01 2.869855506876832774e-01 1.000000000000000444e+00
8.802075090223258069e-01 2.734302849651464862e-01 9.999999999999997780e-01
8.653179535856699856e-01 2.745237615738035375e-01 9.999999999999995559e-01
7.284173918550496118e-01 3.127740786724353406e-01 1.000000000000000000e+00
6.992666151658385454e-01 3.181536417759259217e-01 1.000000000000000000e+00
7.077597568912367132e-01 3.009148549295628805e-01 1.000000000000000000e+00
7.138432156514600280e-01 3.154660692042224324e-01 1.000000000000000444e+00
7.035111881335881501e-01 3.095494210217012987e-01 9.999999999999997780e-01
7.180911074152042106e-01 3.068210990939165828e-01 9.999999999999995559e-01
7.364221979144597308e-01 3.474800546783759492e-01 1.000000000000000000e+00
7.655363749635203385e-01 3.423639246725647678e-01 1.000000000000000000e+00
7.490571781101393878e-01 3.248014312042282747e-01 1.000000000000000000e+00
7.509797131368285417e-01 3.449233038195328449e-01 1.000000000000000444e+00
7.572980229203805091e-01 3.335681907553811332e-01 9.999999999999997780e-01
7.427374972372768891e-01 3.361601792316949444e-01 9.999999999999995559e-01
7.199257259354561178e-01 3.300559284871061316e-01 1.000000000000000000e+00
7.490571781101393878e-01 3.248014312042282747e-01 1.000000000000000000e+00
7.284173918550496118e-01 3.127740786724353406e-01 1.000000000000000000e+00
7.344923096797048023e-01 3.274293213456245244e-01 1.000000000000000444e+00
7.387392478088287140e-01 3.187688764653379137e-01 9.999999999999997780e-01
7.241700431211477440e-01 3.214274701108952859e-01 9.999999999999995559e-01
7.806216149941309634e-01 3.648054407194237792e-01 1.000000000000000000e+00
7.655363749635203385e-01 3.423639246725647678e-01 1.000000000000000000e+00
7.932602777135097094e-01 3.420379133547133965e-01 1.000000000000000000e+00
7.730801124672276314e-01 3.535712540259485781e-01 1.000000000000000444e+00
7.793992619531895372e-01 3.421945689592800210e-01 9.999999999999997780e-01
7.869395181183272969e-01 3.534360914097360307e-01 9.999999999999995559e-01
8.083329357233979273e-01 3.646059998805494806e-01 1.000000000000000000e+00
8.230404083668508841e-01 3.399102609464019764e-01 1.000000000000000000e+00
7.932602777135097094e-01 3.420379133547133965e-01 1.000000000000000000e+00
8.156853283638777485e-01 3.522730363574411716e-01 1.000000000000000444e+00
8.081510588231266556e-01 3.409689927420029854e-01 9.999999999999997780e-01
8.007974500834824649e-01 3.533110886416138685e-01 9.999999999999995559e-01
8.230404083668508841e-01 3.399102609464019764e-01 1.000000000000000000e+00
8.377578788384563158e-01 3.150985332181814869e-01 1.000000000000000000e+00
8.079736897073336310e-01 3.172958516995764144e-01 1.000000000000000000e+00
8.303979934709643240e-01 3.275184148990738509e-01 1.000000000000000444e+00
8.228666797740304961e-01 3.161895358064713557e-01 9.999999999999997780e-01
8.155075453855578083e-01 3.285948380652495837e-01 9.999999999999995559e-01
8.377578788384563158e-01 3.150985332181814869e-01 1.000000000000000000e+00
8.561294054450679925e-01 2.880766740098668066e-01 1.000000000000000000e+00
8.263446123933781973e-01 2.903129575038908006e-01 1.000000000000000000e+00
8.469425899013397485e-01 3.016026596067768462e-01 1.000000000000000444e+00
8.412379476202098694e-01 2.891852513725827190e-01 9.999999999999997780e-01
8.320510974264130333e-01 3.027044000972477500e-01 9.999999999999995559e-01
8.561294054450679925e-01 2.880766740098668066e-01 1.000000000000000000e+00
8.447248877046978910e-01 2.631914170675284104e-01 1.000000000000000000e+00
8.745078672080056625e-01 2.609472527599182579e-01 1.000000000000000000e+00
8.504268089519109175e-01 2.756355349054204762e-01 1.000000000000000444e+00
8.596172625622762187e-01 2.620589292261426007e-01 9.999999999999997780e-01
8.653179535856699856e-01 2.745237615738035375e-01 9.999999999999995559e-01
7.284173918550496118e-01 3.127740786724353406e-01 1.000000000000000000e+00
7.369210603100007084e-01 2.953874616912168793e-01 1.000000000000000000e+00
7.077597568912367132e-01 3.009148549295628805e-01 1.000000000000000000e+00
7.326677556623963916e-01 3.040944346094688333e-01 1.000000000000000444e+00
7.223424567495642101e-01 2.981469150120508727e-01 9.999999999999997780e-01
7.180911074152042106e-01 3.068210990939165828e-01 9.999999999999995559e-01
7.655363749635203385e-01 3.423639246725647678e-01 1.000000000000000000e+00
7.490571781101393878e-01 3.248014312042282747e-01 1.000000000000000000e+00
7.781813295554469434e-01 3.195572497192035732e-01 1.000000000000000000e+00
7.572980229203810643e-01 3.335681907553813552e-01 1.000000000000000444e+00
7.636201890291834937e-01 3.221764126413294571e-01 9.999999999999997780e-01
7.718571663029185626e-01 3.309776330909440789e-01 9.999999999999995559e-01
7.490571781101393878e-01 3.248014312042282747e-01 1.000000000000000000e+00
7.284173918550496118e-01 3.127740786724353406e-01 1.000000000000000000e+00
7.575575002381492729e-01 3.074027721753836428e-01 1.000000000000000000e+00
7.387392478088292691e-01 3.187688764653381357e-01 1.000000000000000444e+00
7.429888427383490868e-01 3.100846636647944243e-01 9.999999999999997780e-01
7.533061875738186197e-01 3.161132058601722750e-01 9.999999999999995559e-01
7.655363749635203385e-01 3.423639246725647678e-01 1.000000000000000000e+00
7.932602777135097094e-01 3.420379133547133965e-01 1.000000000000000000e+00
7.781813295554469434e-01 3.195572497192035732e-01 1.000000000000000000e+00
7.793992619531900923e-01 3.421945689592802431e-01 1.000000000000000444e+00
7.857215201851412978e-01 3.307865979785405419e-01 9.999999999999997780e-01
7.718571663029185626e-01 3.309776330909440789e-01 9.999999999999995559e-01
8.230404083668508841e-01 3.399102609464019764e-01 1.000000000000000000e+00
7.932602777135097094e-01 3.420379133547133965e-01 1.000000000000000000e+00
8.079736897073336310e-01 3.172958516995764144e-01 1.000000000000000000e+00
8.081510588231270997e-01 3.409689927420032074e-01 1.000000000000000444e+00
8.006154529944745635e-01 3.296841274626119977e-01 9.999999999999997780e-01
8.155075453855578083e-01 3.285948380652495837e-01 9.999999999999995559e-01
8.377578788384563158e-01 3.150985332181814869e-01 1.000000000000000000e+00
8.079736897073336310e-01 3.172958516995764144e-01 1.000000000000000000e+00
8.263446123933781973e-01 2.903129575038908006e-01 1.000000000000000000e+00
8.228666797740311623e-01 3.161895358064715778e-01 1.000000000000000444e+00
8.171577306995253531e-01 3.038236165046057091e-01 9.999999999999997780e-01
8.320510974264130333e-01 3.027044000972477500e-01 9.999999999999995559e-01
8.561294054450679925e-01 2.880766740098668066e-01 1.000000000000000000e+00
8.263446123933781973e-01 2.903129575038908006e-01 1.000000000000000000e+00
8.447248877046978910e-01 2.631914170675284104e-01 1.000000000000000000e+00
8.412379476202104245e-01 2.891852513725829410e-01 1.000000000000000444e+00
8.355338254290353150e-01 2.767675442869730329e-01 9.999999999999997780e-01
8.504268089519100293e-01 2.756355349054201431e-01 9.999999999999995559e-01
8.447248877046978910e-01 2.631914170675284104e-01 1.000000000000000000e+00
8.745078672080056625e-01 2.609472527599182579e-01 1.000000000000000000e+00
8.631108414308447108e-01 2.359639851323318271e-01 1.000000000000000000e+00
8.596172625622769958e-01 2.620589292261427672e-01 1.000000000000000444e+00
8.688089441877335783e-01 2.484592218157756216e-01 9.999999999999997780e-01
8.539173601186654805e-01 2.495888112343254417e-01 9.999999999999995559e-01
7.369210603100007084e-01 2.953874616912168793e-01 1.000000000000000000e+00
7.077597568912367132e-01 3.009148549295628805e-01 1.000000000000000000e+00
7.162688597416380087e-01 2.835452612964470820e-01 1.000000000000000000e+00
7.223424567495646542e-01 2.981469150120510392e-01 1.000000000000000444e+00
7.120123480934850146e-01 2.922474856089553596e-01 9.999999999999997780e-01
7.265971801999545621e-01 2.894420339565251798e-01 9.999999999999995559e-01
7.284173918550496118e-01 3.127740786724353406e-01 1.000000000000000000e+00
7.369210603100007084e-01 2.953874616912168793e-01 1.000000000000000000e+00
7.575575002381492729e-01 3.074027721753836428e-01 1.000000000000000000e+00
7.326677556623963916e-01 3.040944346094688333e-01 1.000000000000000444e+00
7.472410261457465008e-01 3.013759020060343130e-01 9.999999999999997780e-01
7.429888427383488647e-01 3.100846636647943133e-01 9.999999999999995559e-01
7.490571781101393878e-01 3.248014312042282747e-01 1.000000000000000000e+00
7.781813295554469434e-01 3.195572497192035732e-01 1.000000000000000000e+00
7.575575002381492729e-01 3.074027721753836428e-01 1.000000000000000000e+00
7.636201890291840488e-01 3.221764126413295681e-01 1.000000000000000444e+00
7.678708355882044589e-01 3.134642841253136303e-01 9.999999999999997780e-01
7.533061875738186197e-01 3.161132058601722750e-01 9.999999999999995559e-01
7.932602777135097094e-01 3.420379133547133965e-01 1.000000000000000000e+00
8.079736897073336310e-01 3.172958516995764144e-01 1.000000000000000000e+00
7.781813295554469434e-01 3.195572497192035732e-01 1.000000000000000000e+00
8.006154529944751186e-01 3.296841274626122198e-01 1.000000000000000444e+00
7.930786589061584735e-01 3.184182530510948350e-01 9.999999999999997780e-01
7.857215201851410757e-01 3.307865979785403754e-01 9.999999999999995559e-01
8.079736897073336310e-01 3.172958516995764144e-01 1.000000000000000000e+00
8.263446123933781973e-01 2.903129575038908006e-01 1.000000000000000000e+00
7.965510868246301612e-01 2.926326739563078205e-01 1.000000000000000000e+00
8.171577306995257972e-01 3.038236165046059867e-01 1.000000000000000444e+00
8.114491030024618690e-01 2.914615201758892216e-01 9.999999999999997780e-01
8.022622218729030807e-01 3.049615927924714254e-01 9.999999999999995559e-01
8.263446123933781973e-01 2.903129575038908006e-01 1.000000000000000000e+00
8.447248877046978910e-01 2.631914170675284104e-01 1.000000000000000000e+00
8.149337354428987101e-01 2.655284375229814975e-01 1.000000000000000000e+00
8.355338254290358702e-01 2.767675442869732549e-01 1.000000000000000444e+00
8.298304878424227482e-01 2.643470627408644469e-01 9.999999999999997780e-01
8.206387199022162626e-01 2.779218797740745650e-01 9.999999999999995559e-01
8.447248877046978910e-01 2.631914170675284104e-01 1.000000000000000000e+00
8.333240637900626302e-01 2.382838514965396892e-01 1.000000000000000000e+00
8.631108414308447108e-01 2.359639851323318271e-01 1.000000000000000000e+00
8.390238915051143609e-01 2.507417994730472555e-01 1.000000000000000444e+00
8.482184523373225149e-01 2.371109215442781526e-01 9.999999999999997780e-01
8.539173601186654805e-01 2.495888112343254417e-01 9.999999999999995559e-01
7.369210603100007084e-01 2.953874616912168793e-01 1.000000000000000000e+00
7.315118954753810909e-01 2.676362574016692975e-01 1.000000000000000000e+00
7.162688597416380087e-01 2.835452612964470820e-01 1.000000000000000000e+00
7.342140260488739800e-01 2.815220674340846996e-01 1.000000000000000444e+00
