x y function_11
6.332910000000000483e-01 4.065679999999999850e-01 1.000000000000000000e+00
6.655419999999999670e-01 3.060180000000000122e-01 1.000000000000000000e+00
5.659429999999999739e-01 2.921889999999999765e-01 1.000000000000000000e+00
5.340009999999999479e-01 3.928690000000000238e-01 1.000000000000000000e+00
5.826369999999999605e-01 1.962710000000000010e-01 1.000000000000000000e+00
5.659429999999999739e-01 2.921889999999999765e-01 1.000000000000000000e+00
4.779280000000000195e-01 2.731709999999999972e-01 1.000000000000000000e+00
4.871920000000000139e-01 1.896019999999999928e-01 1.000000000000000000e+00
3.970299999999999940e-01 9.683100000000000041e-02 1.000000000000000000e+00
3.948940000000000228e-01 1.926009999999999944e-01 1.000000000000000000e+00
4.871920000000000139e-01 1.896019999999999928e-01 1.000000000000000000e+00
4.940860000000000252e-01 9.623199999999999810e-02 1.000000000000000000e+00
4.000000000000000222e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.970299999999999940e-01 9.683100000000000041e-02 1.000000000000000000e+00
2.987630000000000008e-01 9.786100000000000354e-02 1.000000000000000000e+00
2.999999999999999889e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 5.000000000000000000e-01 1.000000000000000000e+00
9.013640000000000541e-01 5.033140000000000391e-01 1.000000000000000000e+00
9.013550000000000173e-01 6.017630000000000479e-01 1.000000000000000000e+00
1.000000000000000000e+00 5.999999999999999778e-01 1.000000000000000000e+00
8.998220000000000107e-01 4.057109999999999883e-01 1.000000000000000000e+00
8.031350000000000433e-01 4.126739999999999853e-01 1.000000000000000000e+00
8.047029999999999461e-01 5.065410000000000190e-01 1.000000000000000000e+00
9.013640000000000541e-01 5.033140000000000391e-01 1.000000000000000000e+00
7.214840000000000142e-01 4.261030000000000095e-01 1.000000000000000000e+00
7.834140000000000548e-01 3.222019999999999884e-01 1.000000000000000000e+00
6.655419999999999670e-01 3.060180000000000122e-01 1.000000000000000000e+00
6.332910000000000483e-01 4.065679999999999850e-01 1.000000000000000000e+00
6.829600000000000115e-01 2.027529999999999888e-01 1.000000000000000000e+00
6.655419999999999670e-01 3.060180000000000122e-01 1.000000000000000000e+00
5.659429999999999739e-01 2.921889999999999765e-01 1.000000000000000000e+00
5.826369999999999605e-01 1.962710000000000010e-01 1.000000000000000000e+00
5.925550000000000539e-01 9.855300000000000171e-02 1.000000000000000000e+00
5.826369999999999605e-01 1.962710000000000010e-01 1.000000000000000000e+00
4.871920000000000139e-01 1.896019999999999928e-01 1.000000000000000000e+00
4.940860000000000252e-01 9.623199999999999810e-02 1.000000000000000000e+00
4.000000000000000222e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.970299999999999940e-01 9.683100000000000041e-02 1.000000000000000000e+00
4.940860000000000252e-01 9.623199999999999810e-02 1.000000000000000000e+00
5.000000000000000000e-01 0.000000000000000000e+00 1.000000000000000000e+00
