x y p
4.382178864460593570e-01 2.694735456594566370e-01 -3.048179211128989209e+03
4.390771891937780835e-01 2.776987604935201581e-01 -2.907079846366509628e+03
4.476661523846297563e-01 2.703842415603607829e-01 -3.049245270074397467e+03
4.018370878696870818e-01 2.983041432708737895e-01 -2.232731212959213281e+03
3.741029697441792257e-01 3.000031225593068895e-01 -1.988768136692168355e+03
3.856833828689182342e-01 2.842087254901172200e-01 -2.378559295899659446e+03
3.879642521998520888e-01 2.992351674212871404e-01 -2.111594084044896590e+03
3.799200163569990130e-01 2.921114235402902382e-01 -2.189290524370178446e+03
3.937954231450342957e-01 2.912829806605634064e-01 -2.324355857980694964e+03
3.899834386049974011e-01 3.142959175380182768e-01 -1.826067634258313547e+03
3.623228852130278010e-01 3.157895662115366431e-01 -1.632403741506266215e+03
3.741029697441792257e-01 3.000031225593068895e-01 -1.988768136692168355e+03
3.761412309661266162e-01 3.150986433227451200e-01 -1.731834296894062845e+03
3.682361898340022477e-01 3.078931027935616349e-01 -1.803720360720814369e+03
3.820782154920311924e-01 3.071705700690737229e-01 -1.910483776876164711e+03
3.503687269203814014e-01 3.316303541005589661e-01 -1.339971645498079624e+03
3.779203505154616893e-01 3.302340648115553723e-01 -1.512672097039724349e+03
3.623228852130278010e-01 3.157895662115366431e-01 -1.632403741506266215e+03
3.641276335725680546e-01 3.309667271528233812e-01 -1.429232962691371085e+03
3.701566263227043518e-01 3.230280405283190159e-01 -1.571449736891257544e+03
3.563660241311036869e-01 3.236998099925974537e-01 -1.480128958830365718e+03
3.389470856714674740e-01 3.520817040179375357e-01 -1.063236918980666132e+03
3.663305946839463534e-01 3.506689565365175287e-01 -1.229408864004005181e+03
3.503687269203814014e-01 3.316303541005589661e-01 -1.339971645498079624e+03
3.526194189135677948e-01 3.513916068122411307e-01 -1.150182680744713707e+03
3.584106992803793301e-01 3.411593301624404884e-01 -1.278831906056199387e+03
3.446918441107016950e-01 3.418324763300313318e-01 -1.192530846177991180e+03
3.316307718220262712e-01 4.099999999999999756e-01 -8.212831971397866937e+02
3.430555043348553768e-01 3.905004835973748811e-01 -9.008996123029610317e+02
3.168426817255601824e-01 3.904702316611013413e-01 -7.283593324241339815e+02
3.373368850396182839e-01 4.002152275661060021e-01 -8.564099725306352866e+02
3.299384361761053541e-01 3.904868211412783063e-01 -8.190906211905898999e+02
3.243038295092315892e-01 4.002116221316861511e-01 -7.707995285343200749e+02
5.423079895159651498e-01 2.091319325864607059e-01 -1.254442739195365903e+03
5.408423158982231804e-01 2.011333944176998401e-01 -1.052081730069516425e+03
5.516688269842768833e-01 2.065817932954217562e-01 -1.111666674420776417e+03
5.416294198346532918e-01 2.051232615043852292e-01 -1.156839850954040230e+03
5.463570339897195760e-01 2.038265145432732184e-01 -1.076670361612495981e+03
5.470049881519510881e-01 2.078591653076432011e-01 -1.178924418776410903e+03
3.544469814522803741e-01 3.712609162984428224e-01 -1.028814748886548841e+03
3.430555043348553768e-01 3.905004835973748811e-01 -9.008996123029610317e+02
3.279502703851960299e-01 3.711680207043440149e-01 -8.693786193672461877e+02
3.487648813712084239e-01 3.808512064894197247e-01 -9.585015368674576166e+02
3.355707543168274798e-01 3.808244683402616793e-01 -8.798622061141428503e+02
3.411834766629641691e-01 3.712211513027978693e-01 -9.533803654277517126e+02
3.544469814522803741e-01 3.712609162984428224e-01 -1.028814748886548841e+03
3.389470856714674740e-01 3.520817040179375357e-01 -1.063236918980666132e+03
3.663305946839463534e-01 3.506689565365175287e-01 -1.229408864004005181e+03
3.467621550220825744e-01 3.616719090588172425e-01 -1.040174996539331460e+03
3.526194189135677948e-01 3.513916068122411307e-01 -1.150182680744713707e+03
3.604208213233799363e-01 3.609400975991859939e-01 -1.120283746981062450e+03
5.328298054247491145e-01 2.116468474527237742e-01 -1.427966538699745342e+03
5.423079895159651498e-01 2.091319325864607059e-01 -1.254442739195365903e+03
5.312931052987648339e-01 2.037230170464110202e-01 -1.243283233330755820e+03
5.375819731168006710e-01 2.103957234685850386e-01 -1.337597634361572773e+03
5.368796442117239609e-01 2.064086241955238599e-01 -1.244347255655077106e+03
5.321093510079561995e-01 2.076796321961106861e-01 -1.338676534435948042e+03
5.328298054247491145e-01 2.116468474527237742e-01 -1.427966538699745342e+03
5.203715716038692651e-01 2.226155924167433076e-01 -1.854863036790144633e+03
5.216822755363932362e-01 2.062416119617949128e-01 -1.458305081727496827e+03
5.266408963786779474e-01 2.171748023393875737e-01 -1.642663877874746504e+03
5.211728850554490089e-01 2.144324833172328026e-01 -1.670575893629075154e+03
5.273195933486604092e-01 2.089334785134844552e-01 -1.439774786447025463e+03
4.811170496319937540e-01 2.382625091672923301e-01 -2.819495322885765290e+03
4.944428287875623496e-01 2.358562798832125884e-01 -2.562866460721326348e+03
4.829826558924411040e-01 2.226796264469549924e-01 -2.535049703790098647e+03
4.878002099264381330e-01 2.370934754363199781e-01 -2.697848212245714421e+03
4.888163111358256874e-01 2.292544413773335010e-01 -2.559752508109537757e+03
4.821444628716003433e-01 2.304896106175455817e-01 -2.687914031243940371e+03
5.075940263037340694e-01 2.331988527881090623e-01 -2.267324300314051015e+03
4.944428287875623496e-01 2.358562798832125884e-01 -2.562866460721326348e+03
4.962519875977940420e-01 2.200135668043818327e-01 -2.249395449843264032e+03
5.010418376952262554e-01 2.345561328301461468e-01 -2.416978613027126812e+03
4.954518224805855575e-01 2.279492361906181042e-01 -2.419289329487158284e+03
5.020487813534926236e-01 2.265793196179349545e-01 -2.271118433377990641e+03
5.075940263037340694e-01 2.331988527881090623e-01 -2.267324300314051015e+03
5.203715716038692651e-01 2.226155924167433076e-01 -1.854863036790144633e+03
5.093885472900406830e-01 2.170863390968609807e-01 -1.940617136477028453e+03
5.140222983009189450e-01 2.279596409911893162e-01 -2.063843526127126097e+03
5.149336402244681921e-01 2.198413968551087005e-01 -1.897707927358142342e+03
5.086049554739724421e-01 2.251504730448223301e-01 -2.119393636260994299e+03
4.811170496319937540e-01 2.382625091672923301e-01 -2.819495322885765290e+03
4.623673506050490767e-01 2.376960643449791133e-01 -3.008646628473461078e+03
4.734841082636459531e-01 2.510330677615665862e-01 -3.018439907677493011e+03
4.717745549689056905e-01 2.380400727925275906e-01 -2.933788859558830154e+03
4.680012031269022432e-01 2.443551746798412472e-01 -3.037523582594239997e+03
4.773483459282819030e-01 2.446835115876203337e-01 -2.936724789974785381e+03
4.734841082636459531e-01 2.510330677615665862e-01 -3.018439907677493011e+03
4.655163325797616602e-01 2.635275806056807668e-01 -3.049814331205290273e+03
4.547120569847832861e-01 2.500477809135826512e-01 -3.144524221315242357e+03
4.695366370616099738e-01 2.573135504889321190e-01 -3.052244728205672345e+03
4.601817611554830934e-01 2.567741279547095523e-01 -3.132746796167908087e+03
4.641328412207741949e-01 2.505986762419593061e-01 -3.105090550322104718e+03
4.655163325797616602e-01 2.635275806056807668e-01 -3.049814331205290273e+03
4.467309957382862851e-01 2.621340019436456115e-01 -3.139539252017958006e+03
4.484851834707433982e-01 2.786561066354792948e-01 -2.878024086957874715e+03
4.561584237567563038e-01 2.628851682982071281e-01 -3.117114274765971459e+03
4.476661523846297563e-01 2.703842415603607829e-01 -3.049245270074397467e+03
4.570516765527199432e-01 2.711889047182321488e-01 -2.992400360339969666e+03
4.018370878696870818e-01 2.983041432708737895e-01 -2.232731212959213281e+03
4.164955904945343845e-01 2.958147305450982700e-01 -2.375330396254322750e+03
4.003446121877184960e-01 2.819526347150124734e-01 -2.566778469850971305e+03
4.091702450748443964e-01 2.970885264881938381e-01 -2.301810773127781431e+03
4.084649045449481597e-01 2.889030277357775844e-01 -2.497694903434921343e+03
4.011314338886495245e-01 2.901223621032915090e-01 -2.419608569866300513e+03
4.311051629337399049e-01 2.930768441051071482e-01 -2.489257923775485324e+03
4.164955904945343845e-01 2.958147305450982700e-01 -2.375330396254322750e+03
4.149994221006302886e-01 2.794424497042856670e-01 -2.751108443091682602e+03
4.238087469120930262e-01 2.944787073865031135e-01 -2.434131871625484109e+03
4.157916871335906039e-01 2.876202494010851596e-01 -2.583868509003204508e+03
4.231074284110640793e-01 2.862697068830172276e-01 -2.652737682366913305e+03
4.311051629337399049e-01 2.930768441051071482e-01 -2.489257923775485324e+03
4.296140554680630275e-01 2.766398139117718924e-01 -2.904874709699206960e+03
4.484851834707433982e-01 2.786561066354792948e-01 -2.878024086957874715e+03
4.304076119420666702e-01 2.848475594348222062e-01 -2.722025806467138409e+03
4.390771891937780835e-01 2.776987604935201581e-01 -2.907079846366509628e+03
4.398319683408536962e-01 2.859458116036571185e-01 -2.689745259647636431e+03
4.018370878696870818e-01 2.983041432708737895e-01 -2.232731212959213281e+03
3.899834386049974011e-01 3.142959175380182768e-01 -1.826067634258313547e+03
3.741029697441792257e-01 3.000031225593068895e-01 -1.988768136692168355e+03
3.959382424720792049e-01 3.063115307574333368e-01 -2.018713867074357495e+03
3.820782154920311924e-01 3.071705700690737229e-01 -1.910483776876164711e+03
3.879642521998520888e-01 2.992351674212871404e-01 -2.111594084044896590e+03
3.779203505154616893e-01 3.302340648115553723e-01 -1.512672097039724349e+03
3.899834386049974011e-01 3.142959175380182768e-01 -1.826067634258313547e+03
3.623228852130278010e-01 3.157895662115366431e-01 -1.632403741506266215e+03
3.839763721541935015e-01 3.222670290757319589e-01 -1.660794655972096052e+03
3.761412309661266162e-01 3.150986433227451200e-01 -1.731834296894062845e+03
3.701566263227043518e-01 3.230280405283190159e-01 -1.571449736891257544e+03
3.663305946839463534e-01 3.506689565365175287e-01 -1.229408864004005181e+03
3.503687269203814014e-01 3.316303541005589661e-01 -1.339971645498079624e+03
3.779203505154616893e-01 3.302340648115553723e-01 -1.512672097039724349e+03
3.584106992803793301e-01 3.411593301624404884e-01 -1.278831906056199387e+03
3.641276335725680546e-01 3.309667271528233812e-01 -1.429232962691371085e+03
3.721661731515996663e-01 3.404370487026978087e-01 -1.360105020684442707e+03
3.575182298133314229e-01 4.099999999999999756e-01 -9.743668388432233769e+02
3.316307718220262712e-01 4.099999999999999756e-01 -8.212831971397866937e+02
3.430555043348553768e-01 3.905004835973748811e-01 -9.008996123029610317e+02
3.445745008176788193e-01 4.099999999999999756e-01 -9.019146339464371067e+02
3.373368850396182839e-01 4.002152275661060021e-01 -8.564099725306352866e+02
3.503808774911560953e-01 4.002176217248796242e-01 -9.334037451685543374e+02
5.423079895159651498e-01 2.091319325864607059e-01 -1.254442739195365903e+03
5.516688269842768833e-01 2.065817932954217562e-01 -1.111666674420776417e+03
5.525714031138464488e-01 2.148159393736543965e-01 -1.292006312383292880e+03
5.470049881519510881e-01 2.078591653076432011e-01 -1.178924418776410903e+03
5.521675675622460533e-01 2.106788934012265579e-01 -1.208041984962084143e+03
5.475482788688335045e-01 2.119214532308833221e-01 -1.271077130175468710e+03
3.693375945582488828e-01 3.905131880852633075e-01 -1.037576899752032887e+03
3.544469814522803741e-01 3.712609162984428224e-01 -1.028814748886548841e+03
3.430555043348553768e-01 3.905004835973748811e-01 -9.008996123029610317e+02
3.619801507294935217e-01 3.808679687069705944e-01 -1.027830889550340771e+03
3.487648813712084239e-01 3.808512064894197247e-01 -9.585015368674576166e+02
3.561902935617408117e-01 3.905097495818465880e-01 -9.738592394717428533e+02
3.544469814522803741e-01 3.712609162984428224e-01 -1.028814748886548841e+03
3.817248067894309371e-01 3.697099078671450822e-01 -1.164332701601912504e+03
3.663305946839463534e-01 3.506689565365175287e-01 -1.229408864004005181e+03
3.680756506012151652e-01 3.704971873368670399e-01 -1.101188185107879690e+03
3.741086224797348092e-01 3.601791941336976444e-01 -1.191262905782898315e+03
3.604208213233799363e-01 3.609400975991859939e-01 -1.120283746981062450e+03
5.328298054247491145e-01 2.116468474527237742e-01 -1.427966538699745342e+03
5.423079895159651498e-01 2.091319325864607059e-01 -1.254442739195365903e+03
5.433774441123446763e-01 2.172236912659447072e-01 -1.418955825635269775e+03
5.375819731168006710e-01 2.103957234685850386e-01 -1.337597634361572773e+03
5.428872887304952988e-01 2.131642679591548573e-01 -1.342199348419380385e+03
5.381901845530439044e-01 2.144015889526701135e-01 -1.422208148001707059e+03
5.328298054247491145e-01 2.116468474527237742e-01 -1.427966538699745342e+03
5.203715716038692651e-01 2.226155924167433076e-01 -1.854863036790144633e+03
5.308681430141350965e-01 2.282872391262449896e-01 -1.759763810597921520e+03
5.266408963786779474e-01 2.171748023393875737e-01 -1.642663877874746504e+03
5.256877121123998409e-01 2.254246479259100489e-01 -1.808628742106436675e+03
5.319740711583789139e-01 2.199556582763405599e-01 -1.615662238019757979e+03
4.811170496319937540e-01 2.382625091672923301e-01 -2.819495322885765290e+03
4.944428287875623496e-01 2.358562798832125884e-01 -2.562866460721326348e+03
4.919177274323875415e-01 2.516123576186935495e-01 -2.708900197454560384e+03
4.878002099264381330e-01 2.370934754363199781e-01 -2.697848212245714421e+03
4.932556990898195326e-01 2.437423725288160314e-01 -2.660782391053404808e+03
4.866128872909816772e-01 2.449075312458931508e-01 -2.793113249979980992e+03
5.075940263037340694e-01 2.331988527881090623e-01 -2.267324300314051015e+03
4.944428287875623496e-01 2.358562798832125884e-01 -2.562866460721326348e+03
5.050353463966266165e-01 2.492674702323602054e-01 -2.423722803571543409e+03
5.010418376952262554e-01 2.345561328301461468e-01 -2.416978613027126812e+03
4.998504701496911395e-01 2.425169283099205542e-01 -2.518600069015170902e+03
5.063932192732506499e-01 2.412371218503697456e-01 -2.369075573213948701e+03
5.075940263037340694e-01 2.331988527881090623e-01 -2.267324300314051015e+03
5.203715716038692651e-01 2.226155924167433076e-01 -1.854863036790144633e+03
5.180911707489854745e-01 2.389866963663236088e-01 -2.102584794542931832e+03
5.140222983009189450e-01 2.279596409911893162e-01 -2.063843526127126097e+03
5.193291722349896444e-01 2.307995220558311800e-01 -2.000351582627978814e+03
5.128975955181219737e-01 2.360724885144418472e-01 -2.188915462897570706e+03
4.811170496319937540e-01 2.382625091672923301e-01 -2.819495322885765290e+03
4.919177274323875415e-01 2.516123576186935495e-01 -2.708900197454560384e+03
4.734841082636459531e-01 2.510330677615665862e-01 -3.018439907677493011e+03
4.866128872909816772e-01 2.449075312458931508e-01 -2.793113249979980992e+03
4.827509463149589619e-01 2.513653111040034527e-01 -2.880461563859086255e+03
4.773483459282819030e-01 2.446835115876203337e-01 -2.936724789974785381e+03
4.734841082636459531e-01 2.510330677615665862e-01 -3.018439907677493011e+03
4.839646027799517358e-01 2.645390329238521132e-01 -2.763609703624834765e+03
4.655163325797616602e-01 2.635275806056807668e-01 -3.049814331205290273e+03
4.788066252661474231e-01 2.577535658784782524e-01 -2.924973272321366494e+03
4.747900572713628087e-01 2.640738207903576829e-01 -2.921729811183415677e+03
4.695366370616099738e-01 2.573135504889321190e-01 -3.052244728205672345e+03
4.655163325797616602e-01 2.635275806056807668e-01 -3.049814331205290273e+03
4.484851834707433982e-01 2.786561066354792948e-01 -2.878024086957874715e+03
4.670805448406711857e-01 2.803023611540166327e-01 -2.684880775618897587e+03
4.570516765527199432e-01 2.711889047182321488e-01 -2.992400360339969666e+03
4.578242492284977927e-01 2.795203848649762124e-01 -2.794940868256057911e+03
4.663602064948269565e-01 2.718980579484466809e-01 -2.897989286003697998e+03
4.176425395979199151e-01 3.122671579636949746e-01 -1.985912249806194723e+03
4.018370878696870818e-01 2.983041432708737895e-01 -2.232731212959213281e+03
4.164955904945343845e-01 2.958147305450982700e-01 -2.375330396254322750e+03
4.097909916045529011e-01 3.052920996001204368e-01 -2.109946369352607690e+03
4.091702450748443964e-01 2.970885264881938381e-01 -2.301810773127781431e+03
4.171122132657322790e-01 3.040295323039549080e-01 -2.173450765048193261e+03
4.322253752644004687e-01 3.096121459191885084e-01 -2.067987240751384434e+03
4.311051629337399049e-01 2.930768441051071482e-01 -2.489257923775485324e+03
4.164955904945343845e-01 2.958147305450982700e-01 -2.375330396254322750e+03
4.317101017436858479e-01 3.013310408200142732e-01 -2.270389131581379388e+03
4.238087469120930262e-01 2.944787073865031135e-01 -2.434131871625484109e+03
4.244201089509845315e-01 3.027103048879170033e-01 -2.221007409705606733e+03
4.311051629337399049e-01 2.930768441051071482e-01 -2.489257923775485324e+03
4.498058535409004133e-01 2.952843859838869545e-01 -2.397166933197151138e+03
4.484851834707433982e-01 2.786561066354792948e-01 -2.878024086957874715e+03
4.404876481415622158e-01 2.942189635282061455e-01 -2.458203170622579819e+03
4.491959817299771562e-01 2.869550458042153807e-01 -2.641800465600174448e+03
4.398319683408536962e-01 2.859458116036571185e-01 -2.689745259647636431e+03
4.176425395979199151e-01 3.122671579636949746e-01 -1.985912249806194723e+03
4.018370878696870818e-01 2.983041432708737895e-01 -2.232731212959213281e+03
3.899834386049974011e-01 3.142959175380182768e-01 -1.826067634258313547e+03
4.097909916045529011e-01 3.052920996001204368e-01 -2.109946369352607690e+03
3.959382424720792049e-01 3.063115307574333368e-01 -2.018713867074357495e+03
4.038262221458696066e-01 3.133586625607915344e-01 -1.914155825656633851e+03
3.779203505154616893e-01 3.302340648115553723e-01 -1.512672097039724349e+03
4.055277113984888659e-01 3.284867127865919723e-01 -1.657044255427911139e+03
3.899834386049974011e-01 3.142959175380182768e-01 -1.826067634258313547e+03
3.917280104736903246e-01 3.294133010071820244e-01 -1.590299346102716299e+03
3.978041210281362816e-01 3.213956894970434464e-01 -1.740692885840558802e+03
3.839763721541935015e-01 3.222670290757319589e-01 -1.660794655972096052e+03
3.663305946839463534e-01 3.506689565365175287e-01 -1.229408864004005181e+03
3.779203505154616893e-01 3.302340648115553723e-01 -1.512672097039724349e+03
3.938103989398926696e-01 3.490746800254522220e-01 -1.363621607540113700e+03
3.721661731515996663e-01 3.404370487026978087e-01 -1.360105020684442707e+03
3.859418385696946063e-01 3.396496189062794269e-01 -1.432380694383362879e+03
3.800668256181172766e-01 3.499008955043171887e-01 -1.301080243580118577e+03
3.693375945582488828e-01 3.905131880852633075e-01 -1.037576899752032887e+03
3.575182298133314229e-01 4.099999999999999756e-01 -9.743668388432233769e+02
3.430555043348553768e-01 3.905004835973748811e-01 -9.008996123029610317e+02
3.634333533714234621e-01 4.002183781465331602e-01 -1.001127954503486194e+03
3.503808774911560953e-01 4.002176217248796242e-01 -9.334037451685543374e+02
3.561902935617408117e-01 3.905097495818465880e-01 -9.738592394717428533e+02
5.423079895159651498e-01 2.091319325864607059e-01 -1.254442739195365903e+03
5.433774441123446763e-01 2.172236912659447072e-01 -1.418955825635269775e+03
5.525714031138464488e-01 2.148159393736543965e-01 -1.292006312383292880e+03
5.428872887304952988e-01 2.131642679591548573e-01 -1.342199348419380385e+03
5.479992181436109666e-01 2.160167107753220850e-01 -1.350680135636360319e+03
5.475482788688335045e-01 2.119214532308833221e-01 -1.271077130175468710e+03
3.693375945582488828e-01 3.905131880852633075e-01 -1.037576899752032887e+03
3.544469814522803741e-01 3.712609162984428224e-01 -1.028814748886548841e+03
3.817248067894309371e-01 3.697099078671450822e-01 -1.164332701601912504e+03
3.619801507294935217e-01 3.808679687069705944e-01 -1.027830889550340771e+03
3.680756506012151652e-01 3.704971873368670399e-01 -1.101188185107879690e+03
3.755621009068242921e-01 3.800824171949687136e-01 -1.092742852912530225e+03
3.817248067894309371e-01 3.697099078671450822e-01 -1.164332701601912504e+03
3.663305946839463534e-01 3.506689565365175287e-01 -1.229408864004005181e+03
3.938103989398926696e-01 3.490746800254522220e-01 -1.363621607540113700e+03
3.741086224797348092e-01 3.601791941336976444e-01 -1.191262905782898315e+03
3.800668256181172766e-01 3.499008955043171887e-01 -1.301080243580118577e+03
3.878108654539196842e-01 3.593792215413605939e-01 -1.254123575364006456e+03
5.328298054247491145e-01 2.116468474527237742e-01 -1.427966538699745342e+03
5.433774441123446763e-01 2.172236912659447072e-01 -1.418955825635269775e+03
5.308681430141350965e-01 2.282872391262449896e-01 -1.759763810597921520e+03
5.381901845530439044e-01 2.144015889526701135e-01 -1.422208148001707059e+03
5.371546768228635527e-01 2.227969238256885254e-01 -1.588907256466093941e+03
5.319740711583789139e-01 2.199556582763405599e-01 -1.615662238019757979e+03
5.203715716038692651e-01 2.226155924167433076e-01 -1.854863036790144633e+03
5.308681430141350965e-01 2.282872391262449896e-01 -1.759763810597921520e+03
5.180911707489854745e-01 2.389866963663236088e-01 -2.102584794542931832e+03
5.256877121123998409e-01 2.254246479259100489e-01 -1.808628742106436675e+03
5.245143080611032183e-01 2.336863011593285633e-01 -1.931544776416709055e+03
5.193291722349896444e-01 2.307995220558311800e-01 -2.000351582627978814e+03
4.944428287875623496e-01 2.358562798832125884e-01 -2.562866460721326348e+03
4.919177274323875415e-01 2.516123576186935495e-01 -2.708900197454560384e+03
5.050353463966266165e-01 2.492674702323602054e-01 -2.423722803571543409e+03
4.932556990898195326e-01 2.437423725288160314e-01 -2.660782391053404808e+03
4.985046010917362214e-01 2.504653798867733094e-01 -2.568799559481816686e+03
4.998504701496911395e-01 2.425169283099205542e-01 -2.518600069015170902e+03
5.075940263037340694e-01 2.331988527881090623e-01 -2.267324300314051015e+03
5.050353463966266165e-01 2.492674702323602054e-01 -2.423722803571543409e+03
5.180911707489854745e-01 2.389866963663236088e-01 -2.102584794542931832e+03
5.063932192732506499e-01 2.412371218503697456e-01 -2.369075573213948701e+03
5.115980323218312087e-01 2.441821126963063526e-01 -2.268204103618456884e+03
5.128975955181219737e-01 2.360724885144418472e-01 -2.188915462897570706e+03
4.919177274323875415e-01 2.516123576186935495e-01 -2.708900197454560384e+03
4.734841082636459531e-01 2.510330677615665862e-01 -3.018439907677493011e+03
4.839646027799517358e-01 2.645390329238521132e-01 -2.763609703624834765e+03
4.827509463149589619e-01 2.513653111040034527e-01 -2.880461563859086255e+03
4.788066252661474231e-01 2.577535658784782524e-01 -2.924973272321366494e+03
4.879763696296495756e-01 2.581102841269354298e-01 -2.752809452624736878e+03
4.839646027799517358e-01 2.645390329238521132e-01 -2.763609703624834765e+03
4.655163325797616602e-01 2.635275806056807668e-01 -3.049814331205290273e+03
4.670805448406711857e-01 2.803023611540166327e-01 -2.684880775618897587e+03
4.747900572713628087e-01 2.640738207903576829e-01 -2.921729811183415677e+03
4.663602064948269565e-01 2.718980579484466809e-01 -2.897989286003697998e+03
4.755773535653118333e-01 2.725246232581434169e-01 -2.754233553085688527e+03
4.498058535409004133e-01 2.952843859838869545e-01 -2.397166933197151138e+03
4.484851834707433982e-01 2.786561066354792948e-01 -2.878024086957874715e+03
4.670805448406711857e-01 2.803023611540166327e-01 -2.684880775618897587e+03
4.491959817299771562e-01 2.869550458042153807e-01 -2.641800465600174448e+03
4.578242492284977927e-01 2.795203848649762124e-01 -2.794940868256057911e+03
4.584863486265481347e-01 2.878840043615112365e-01 -2.553013664325118498e+03
4.322253752644004687e-01 3.096121459191885084e-01 -2.067987240751384434e+03
4.176425395979199151e-01 3.122671579636949746e-01 -1.985912249806194723e+03
4.164955904945343845e-01 2.958147305450982700e-01 -2.375330396254322750e+03
4.249434212920131237e-01 3.109667668319400780e-01 -2.029168209020309632e+03
4.171122132657322790e-01 3.040295323039549080e-01 -2.173450765048193261e+03
4.244201089509845315e-01 3.027103048879170033e-01 -2.221007409705606733e+03
4.322253752644004687e-01 3.096121459191885084e-01 -2.067987240751384434e+03
4.311051629337399049e-01 2.930768441051071482e-01 -2.489257923775485324e+03
4.498058535409004133e-01 2.952843859838869545e-01 -2.397166933197151138e+03
4.317101017436858479e-01 3.013310408200142732e-01 -2.270389131581379388e+03
4.404876481415622158e-01 2.942189635282061455e-01 -2.458203170622579819e+03
4.410491319034056668e-01 3.025207529941398854e-01 -2.229218984490224102e+03
4.055277113984888659e-01 3.284867127865919723e-01 -1.657044255427911139e+03
4.176425395979199151e-01 3.122671579636949746e-01 -1.985912249806194723e+03
3.899834386049974011e-01 3.142959175380182768e-01 -1.826067634258313547e+03
4.116148024202153644e-01 3.203950523121064098e-01 -1.811155936635196667e+03
4.038262221458696066e-01 3.133586625607915344e-01 -1.914155825656633851e+03
3.978041210281362816e-01 3.213956894970434464e-01 -1.740692885840558802e+03
3.779203505154616893e-01 3.302340648115553723e-01 -1.512672097039724349e+03
3.938103989398926696e-01 3.490746800254522220e-01 -1.363621607540113700e+03
4.055277113984888659e-01 3.284867127865919723e-01 -1.657044255427911139e+03
3.859418385696946063e-01 3.396496189062794269e-01 -1.432380694383362879e+03
3.997172559338735276e-01 3.387816694743140955e-01 -1.497356275392089174e+03
3.917280104736903246e-01 3.294133010071820244e-01 -1.590299346102716299e+03
3.834056878046365746e-01 4.099999999999999756e-01 -1.092148542331270164e+03
3.693375945582488828e-01 3.905131880852633075e-01 -1.037576899752032887e+03
3.575182298133314229e-01 4.099999999999999756e-01 -9.743668388432233769e+02
3.764909800129169204e-01 4.002170890641219558e-01 -1.060253649762990108e+03
3.634333533714234621e-01 4.002183781465331602e-01 -1.001127954503486194e+03
3.704619588089840265e-01 4.099999999999999756e-01 -1.037280650091645157e+03
5.433774441123446763e-01 2.172236912659447072e-01 -1.418955825635269775e+03
5.525714031138464488e-01 2.148159393736543965e-01 -1.292006312383292880e+03
5.531538771434052482e-01 2.232099746225210402e-01 -1.413716196561279276e+03
5.479992181436109666e-01 2.160167107753220850e-01 -1.350680135636360319e+03
5.528954260979974666e-01 2.189934444312693906e-01 -1.360233621351211013e+03
5.483703341165375722e-01 2.201463995994218104e-01 -1.417397854414976109e+03
3.963840257931205979e-01 3.889069136907719049e-01 -1.143554907256389242e+03
3.693375945582488828e-01 3.905131880852633075e-01 -1.037576899752032887e+03
3.817248067894309371e-01 3.697099078671450822e-01 -1.164332701601912504e+03
3.828556376132871697e-01 3.897149805536883616e-01 -1.095372926103505279e+03
3.755621009068242921e-01 3.800824171949687136e-01 -1.092742852912530225e+03
3.891579041716736187e-01 3.792800679292452348e-01 -1.147936132800702580e+03
4.090223982105475331e-01 3.680353989920031599e-01 -1.262919981484249547e+03
3.817248067894309371e-01 3.697099078671450822e-01 -1.164332701601912504e+03
3.938103989398926696e-01 3.490746800254522220e-01 -1.363621607540113700e+03
3.953796915475947249e-01 3.688917035115510945e-01 -1.218441714242922217e+03
3.878108654539196842e-01 3.593792215413605939e-01 -1.254123575364006456e+03
4.015093176485883264e-01 3.585304087107678006e-01 -1.307019553722239607e+03
5.433774441123446763e-01 2.172236912659447072e-01 -1.418955825635269775e+03
5.308681430141350965e-01 2.282872391262449896e-01 -1.759763810597921520e+03
5.407774192924124090e-01 2.342632307070360576e-01 -1.652229562539788958e+03
5.371546768228635527e-01 2.227969238256885254e-01 -1.588907256466093941e+03
5.359008469258909058e-01 2.312251907655615557e-01 -1.707284792833685970e+03
5.421670667579622238e-01 2.257251949215414166e-01 -1.560440106925233977e+03
5.308681430141350965e-01 2.282872391262449896e-01 -1.759763810597921520e+03
5.281192359437868467e-01 2.450009267148786085e-01 -1.912862223549151167e+03
5.180911707489854745e-01 2.389866963663236088e-01 -2.102584794542931832e+03
5.295681586371323579e-01 2.366383058122442928e-01 -1.857205154940219700e+03
5.231668992416503849e-01 2.419571788750267960e-01 -2.009361329013258910e+03
5.245143080611032183e-01 2.336863011593285633e-01 -1.931544776416709055e+03
4.919177274323875415e-01 2.516123576186935495e-01 -2.708900197454560384e+03
5.050353463966266165e-01 2.492674702323602054e-01 -2.423722803571543409e+03
5.019545239656949542e-01 2.653019041162303915e-01 -2.378233324252030343e+03
4.985046010917362214e-01 2.504653798867733094e-01 -2.568799559481816686e+03
5.035481790217493092e-01 2.572896509974441637e-01 -2.422496324279054988e+03
4.970298656207627896e-01 2.584028194372170462e-01 -2.563057440430765382e+03
5.050353463966266165e-01 2.492674702323602054e-01 -2.423722803571543409e+03
5.180911707489854745e-01 2.389866963663236088e-01 -2.102584794542931832e+03
5.151758200396779896e-01 2.553614295252019661e-01 -2.171459111382925130e+03
