x y solution_f
2.290670438330556280e+00 2.304837865656356177e-02 5.812809588991207921e-01
2.266336107259295130e+00 2.539367511230387897e-02 6.381789551602579103e-01
2.283432565327843555e+00 3.574521102023856672e-02 9.041159126044080452e-01
2.278503272794925927e+00 2.422102688443372037e-02 6.097573728593912445e-01
2.271265399792212758e+00 3.691785924810872532e-02 9.330247342728624771e-01
2.290670438330556280e+00 2.304837865656356177e-02 5.812809588991207921e-01
2.308210375834963912e+00 -6.942542783331569874e-09 -2.552382099994827823e-10
2.280811867886049615e+00 -7.492703857447062773e-09 5.340893042040128533e-10
2.299440407082760096e+00 1.152418585701038903e-02 2.913536511968716214e-01
2.294511121860506542e+00 -7.217623320389316737e-09 2.079225499093477286e-10
2.285741153108302726e+00 1.152418558192985255e-02 2.905897310663533295e-01
2.261718929287666935e+00 7.383574624149327748e-02 1.896731443841590314e+00
2.251860345049917278e+00 5.078738367411610860e-02 1.292868355825842253e+00
2.237384607439617756e+00 7.618114343834944679e-02 1.957318996569863190e+00
2.256789637168791884e+00 6.231156495780469651e-02 1.597231755804364495e+00
2.244622476244767739e+00 6.348426355623278117e-02 1.627581390039420928e+00
2.249551768363642346e+00 7.500844483992136214e-02 1.927058306708679503e+00
2.276194692325130386e+00 4.844204338391357167e-02 1.233352029856873866e+00
2.251860345049917278e+00 5.078738367411610860e-02 1.292868355825842253e+00
2.266336107259295130e+00 2.539367511230387897e-02 6.381789551602579103e-01
2.264027518687523610e+00 4.961471352901483667e-02 1.263094884161565679e+00
2.259098226154605982e+00 3.809052939320999032e-02 9.619558746412365524e-01
2.271265399792212758e+00 3.691785924810872532e-02 9.330247342728624771e-01
2.290670438330556280e+00 2.304837865656356177e-02 5.812809588991207921e-01
2.266336107259295130e+00 2.539367511230387897e-02 6.381789551602579103e-01
2.280811867886049615e+00 -7.492703857447062773e-09 5.340893042040128533e-10
2.278503272794925927e+00 2.422102688443372037e-02 6.097573728593917997e-01
2.273573987572672372e+00 1.269683380980001115e-02 3.192943472423620532e-01
2.285741153108302726e+00 1.152418558192985255e-02 2.905897310663533295e-01
2.251860345049917278e+00 5.078738367411610860e-02 1.292868355825842253e+00
2.237384607439617756e+00 7.618114343834944679e-02 1.957318996569863190e+00
2.224461816554151206e+00 5.078750819550042345e-02 1.290128898622735942e+00
2.244622476244767739e+00 6.348426355623278117e-02 1.627581390039422260e+00
2.230923211996884703e+00 6.348432581692493859e-02 1.626929914494144036e+00
2.238161080802034242e+00 5.078744593480826602e-02 1.291557665349708950e+00
2.251860345049917278e+00 5.078738367411610860e-02 1.292868355825842253e+00
2.266336107259295130e+00 2.539367511230387897e-02 6.381789551602579103e-01
2.238937586203359587e+00 2.539372585728986997e-02 6.351420444457983594e-01
2.259098226154605982e+00 3.809052939320999032e-02 9.619558746412373296e-01
2.252636846731327580e+00 2.539370048479687447e-02 6.366986139665539168e-01
2.245398965626638432e+00 3.809055476570298582e-02 9.603649362699245851e-01
2.266336107259295130e+00 2.539367511230387897e-02 6.381789551602579103e-01
2.280811867886049615e+00 -7.492703857447062773e-09 5.340893042040128533e-10
2.253413335178962029e+00 -1.423105972718260847e-08 1.731748337263992993e-09
2.273573987572672372e+00 1.269683380980001115e-02 3.192943472423622753e-01
2.267112601532505600e+00 -1.086188179231483562e-08 8.316314738589990637e-10
2.259874721219128801e+00 1.269683044062207625e-02 3.183787985213003546e-01
2.251860345049917278e+00 5.078738367411610860e-02 1.292868355825842253e+00
2.238937586203359587e+00 2.539372585728986997e-02 6.351420444457983594e-01
2.224461816554151206e+00 5.078750819550042345e-02 1.290128898622735942e+00
2.245398965626638432e+00 3.809055476570298582e-02 9.603649362699256953e-01
2.231699701378755396e+00 3.809061702639514324e-02 9.586745849614987103e-01
2.238161080802034242e+00 5.078744593480826602e-02 1.291557665349708950e+00
2.266336107259295130e+00 2.539367511230387897e-02 6.381789551602579103e-01
2.238937586203359587e+00 2.539372585728986997e-02 6.351420444457983594e-01
2.253413335178962029e+00 -1.423105972718260847e-08 1.731748337263992993e-09
2.252636846731327580e+00 2.539370048479687447e-02 6.366986139665544719e-01
2.246175460691160808e+00 1.269685581311507175e-02 3.173984502648369288e-01
2.259874721219128801e+00 1.269683044062207625e-02 3.183787985213003546e-01
2.238937586203359587e+00 2.539372585728986997e-02 6.351420444457983594e-01
2.224461816554151206e+00 5.078750819550042345e-02 1.290128898622735942e+00
2.211539066089986516e+00 2.539379269478236542e-02 6.318018501032273138e-01
2.231699701378755396e+00 3.809061702639514324e-02 9.586745849614993764e-01
2.218000441322068639e+00 3.809065044514139270e-02 9.568864867054168721e-01
2.225238326146673273e+00 2.539375927603611943e-02 6.335103146864883294e-01
2.238937586203359587e+00 2.539372585728986997e-02 6.351420444457983594e-01
2.253413335178962029e+00 -1.423105972718260847e-08 1.731748337263992993e-09
2.226014822324067222e+00 -4.582109110197074928e-09 2.739343999214825900e-09
2.246175460691160808e+00 1.269685581311507175e-02 3.173984502648370398e-01
2.239714078751514847e+00 -9.406584418689840871e-09 1.405836378820826927e-09
2.232476204263713626e+00 1.269686063759038058e-02 3.163566006810761277e-01
2.238937586203359587e+00 2.539372585728986997e-02 6.351420444457983594e-01
2.226014822324067222e+00 -4.582109110197074928e-09 2.739343999214825900e-09
2.211539066089986516e+00 2.539379269478236542e-02 6.318018501032273138e-01
2.232476204263713626e+00 1.269686063759038058e-02 3.163566006810764608e-01
2.218776944207026869e+00 1.269689405633662831e-02 3.152475590298775554e-01
2.225238326146673273e+00 2.539375927603611943e-02 6.335103146864883294e-01
2.226014822324067222e+00 -4.582109110197074928e-09 2.739343999214825900e-09
2.211539066089986516e+00 2.539379269478236542e-02 6.318018501032273138e-01
2.198616294336796617e+00 4.096318460382965123e-09 2.707755978293551259e-09
2.218776944207026869e+00 1.269689405633662831e-02 3.152475590298777774e-01
2.205077680213391567e+00 1.269689839555041347e-02 3.140846122825475817e-01
2.212315558330431919e+00 -2.428953249070549025e-10 1.521330002925917488e-09
2.195383767183266333e+00 4.100000112698816701e-01 -5.810240595877408933e-09
2.181116255465807008e+00 3.846048991245203386e-01 5.909227024826778640e-01
2.167691377040629863e+00 4.100000086773674668e-01 -7.124201580794922920e-09
2.188250011324536892e+00 3.973024551972009766e-01 2.915301826382939998e-01
2.174403816253218658e+00 3.973024539009438749e-01 2.903669141248387819e-01
2.181537572111948098e+00 4.100000099736245684e-01 -3.959498473058875684e-09
2.195383767183266333e+00 4.100000112698816701e-01 -5.810240595877408933e-09
2.208808642985206738e+00 3.846048197117509782e-01 5.948485474938348672e-01
2.181116255465807008e+00 3.846048991245203386e-01 5.909227024826778640e-01
2.202096205084236757e+00 3.973024154908163519e-01 2.927934758683087280e-01
2.194962449225506873e+00 3.846048594181356584e-01 5.928350187884706690e-01
2.188250011324536892e+00 3.973024551972009766e-01 2.915301826382937778e-01
2.208808642985206738e+00 3.846048197117509782e-01 5.948485474938348672e-01
2.194541147099011269e+00 3.592096982800901950e-01 1.224857474215983455e+00
2.181116255465807008e+00 3.846048991245203386e-01 5.909227024826778640e-01
2.201674895042109004e+00 3.719072589959205866e-01 9.040836051398903894e-01
2.187828701282409138e+00 3.719072987023052668e-01 9.019915009597903044e-01
2.194962449225506873e+00 3.846048594181356584e-01 5.928350187884704470e-01
2.208808642985206738e+00 3.846048197117509782e-01 5.948485474938348672e-01
2.222233527611829018e+00 3.592095462336853395e-01 1.228643215566058267e+00
2.194541147099011269e+00 3.592096982800901950e-01 1.224857474215983455e+00
2.215521085298517878e+00 3.719071829727181866e-01 9.062680502746930378e-01
2.208387337355420144e+00 3.592096222568877950e-01 1.226710908106517950e+00
2.201674895042109004e+00 3.719072589959205866e-01 9.040836051398897233e-01
2.222233527611829018e+00 3.592095462336853395e-01 1.228643215566058267e+00
2.207966009026256504e+00 3.338143922387194484e-01 1.882689154959688471e+00
2.194541147099011269e+00 3.592096982800901950e-01 1.224857474215983455e+00
2.215099768319042539e+00 3.465119692362024217e-01 1.557212864723651391e+00
2.201253578062633665e+00 3.465120452594048217e-01 1.555705742178826290e+00
2.208387337355420144e+00 3.592096222568877950e-01 1.226710908106517728e+00
2.222233527611829018e+00 3.592095462336853395e-01 1.228643215566058267e+00
2.235658427919342550e+00 3.338141941278235381e-01 1.885785831671475954e+00
2.207966009026256504e+00 3.338143922387194484e-01 1.882689154959688471e+00
2.228945977765585784e+00 3.465118701807544666e-01 1.558747258998121721e+00
2.221812218472799749e+00 3.338142931832714932e-01 1.884255661336106336e+00
2.215099768319042539e+00 3.465119692362024217e-01 1.557212864723650059e+00
2.235658427919342550e+00 3.338141941278235381e-01 1.885785831671475954e+00
2.221390902677022883e+00 3.084189894251507802e-01 2.455009285738595448e+00
2.207966009026256504e+00 3.338143922387194484e-01 1.882689154959688471e+00
2.228524665298182938e+00 3.211165917764871591e-01 2.189801214666531770e+00
2.214678455851639693e+00 3.211166908319351143e-01 2.187766393692016198e+00
2.221812218472799749e+00 3.338142931832714932e-01 1.884255661336105447e+00
2.235658427919342550e+00 3.338141941278235381e-01 1.885785831671475954e+00
2.245825301749057257e+00 3.107707309403360263e-01 2.412742068333411094e+00
2.221390902677022883e+00 3.084189894251507802e-01 2.455009285738595448e+00
2.240741864834199681e+00 3.222924625340797822e-01 2.164812075562824845e+00
2.233608102213040070e+00 3.095948601827434032e-01 2.433818581660947444e+00
2.228524665298182938e+00 3.211165917764871591e-01 2.189801214666529994e+00
2.245825301749057257e+00 3.107707309403360263e-01 2.412742068333411094e+00
2.239578278191589611e+00 2.825642521812894992e-01 2.850062615995008208e+00
2.221390902677022883e+00 3.084189894251507802e-01 2.455009285738595448e+00
2.242701789970323212e+00 2.966674915608127350e-01 2.661364483871524911e+00
2.230484590434306469e+00 2.954916208032201119e-01 2.679765339047302408e+00
2.233608102213040070e+00 3.095948601827434032e-01 2.433818581660947000e+00
2.245825301749057257e+00 3.107707309403360263e-01 2.412742068333411094e+00
2.264012688239656512e+00 2.849159941129273399e-01 2.818087880600318673e+00
2.239578278191589611e+00 2.825642521812894992e-01 2.850062615995008208e+00
2.254918994994357107e+00 2.978433625266316831e-01 2.643826268907031096e+00
2.251795483215623062e+00 2.837401231471083918e-01 2.833433150248074739e+00
2.242701789970323212e+00 2.966674915608127350e-01 2.661364483871522246e+00
2.264012688239656512e+00 2.849159941129273399e-01 2.818087880600318673e+00
2.257765635179636021e+00 2.567094400159916634e-01 2.985653832942173125e+00
2.239578278191589611e+00 2.825642521812894992e-01 2.850062615995008208e+00
2.260889161709646267e+00 2.708127170644595294e-01 2.941327620487554029e+00
2.248671956685612816e+00 2.696368460986405813e-01 2.955765670858550909e+00
2.251795483215623062e+00 2.837401231471083918e-01 2.833433150248074295e+00
2.264012688239656512e+00 2.849159941129273399e-01 2.818087880600318673e+00
2.282200061518478318e+00 2.590611873067589221e-01 2.963763916284871680e+00
2.257765635179636021e+00 2.567094400159916634e-01 2.985653832942173125e+00
2.273106374879067637e+00 2.719885907098431588e-01 2.927920164028216199e+00
2.269982848349057392e+00 2.578853136613752928e-01 2.974597793902050480e+00
2.260889161709646267e+00 2.708127170644595294e-01 2.941327620487551808e+00
2.282200061518478318e+00 2.590611873067589221e-01 2.963763916284871680e+00
2.275953015089898113e+00 2.308545675281238052e-01 2.819040143660052955e+00
2.257765635179636021e+00 2.567094400159916634e-01 2.985653832942173125e+00
2.279076538304188215e+00 2.449578774174413498e-01 2.928962901957238518e+00
2.266859325134767289e+00 2.437820037720577204e-01 2.936153960373834693e+00
2.269982848349057392e+00 2.578853136613752928e-01 2.974597793902049148e+00
2.282200061518478318e+00 2.590611873067589221e-01 2.963763916284871680e+00
2.300387410829355161e+00 2.332063263067565839e-01 2.809528583881960806e+00
2.275953015089898113e+00 2.308545675281238052e-01 2.819040143660052955e+00
2.291293736173916962e+00 2.461337568067577530e-01 2.921038441434750776e+00
2.288170212959626859e+00 2.320304469174401807e-01 2.814967235425805292e+00
2.279076538304188215e+00 2.449578774174413498e-01 2.928962901957235854e+00
2.300387410829355161e+00 2.332063263067565839e-01 2.809528583881960806e+00
2.321607722860675960e+00 2.195421872425234178e-01 2.637683645802899601e+00
2.294140379552272346e+00 2.049996524729449932e-01 2.531237663532560411e+00
2.310997566845015783e+00 2.263742567746400147e-01 2.724454511219652542e+00
2.307874051206474153e+00 2.122709198577342193e-01 2.582130963588001205e+00
2.297263895190813976e+00 2.191029893898507885e-01 2.664641305081068001e+00
2.300387410829355161e+00 2.332063263067565839e-01 2.809528583881960806e+00
2.294140379552272346e+00 2.049996524729449932e-01 2.531237663532560411e+00
2.275953015089898113e+00 2.308545675281238052e-01 2.819040143660052955e+00
2.297263895190813976e+00 2.191029893898507885e-01 2.664641305081071110e+00
2.285046697321085230e+00 2.179271100005343853e-01 2.666555502047697424e+00
2.288170212959626859e+00 2.320304469174401807e-01 2.814967235425805292e+00
2.321607722860675960e+00 2.195421872425234178e-01 2.637683645802899601e+00
2.321702781005517302e+00 1.904826881398805349e-01 2.475512615696716434e+00
2.294140379552272346e+00 2.049996524729449932e-01 2.531237663532560411e+00
2.321655251933096409e+00 2.050124376912019764e-01 2.513277701820702870e+00
2.307921580278894602e+00 1.977411703064127502e-01 2.482866000396492190e+00
2.307874051206474153e+00 2.122709198577342193e-01 2.582130963587999872e+00
2.321702781005517302e+00 1.904826881398805349e-01 2.475512615696716434e+00
2.300666839062163849e+00 1.767981222845788625e-01 2.513479973157478398e+00
2.294140379552272346e+00 2.049996524729449932e-01 2.531237663532560411e+00
2.311184810033840797e+00 1.836404052122296848e-01 2.486741367153254778e+00
2.297403609307218098e+00 1.908988873787619278e-01 2.467490855169116593e+00
2.307921580278894602e+00 1.977411703064127502e-01 2.482866000396490858e+00
2.300666839062163849e+00 1.767981222845788625e-01 2.513479973157478398e+00
2.276332485780682813e+00 1.791435518061597898e-01 2.478620841260183560e+00
2.294140379552272346e+00 2.049996524729449932e-01 2.531237663532560411e+00
2.288499662421423331e+00 1.779708370453693123e-01 2.494255189192920330e+00
2.285236432666477580e+00 1.920716021395523776e-01 2.467422994058413810e+00
2.297403609307218098e+00 1.908988873787619278e-01 2.467490855169115260e+00
2.300666839062163849e+00 1.767981222845788625e-01 2.513479973157478398e+00
2.282858981552609023e+00 1.509419664353755797e-01 2.734831139702031511e+00
2.276332485780682813e+00 1.791435518061597898e-01 2.478620841260183560e+00
2.291762910307386214e+00 1.638700443599772072e-01 2.614913263301577917e+00
2.279595733666646140e+00 1.650427591207676847e-01 2.587585523612853322e+00
2.288499662421423331e+00 1.779708370453693123e-01 2.494255189192917666e+00
2.282858981552609023e+00 1.509419664353755797e-01 2.734831139702031511e+00
2.258524579847111635e+00 1.532874061395788357e-01 2.685806640393761935e+00
2.276332485780682813e+00 1.791435518061597898e-01 2.478620841260183560e+00
2.270691780699860551e+00 1.521146862874772077e-01 2.709426213615061751e+00
2.267428532813897224e+00 1.662154789728693127e-01 2.563183314210990105e+00
2.279595733666646140e+00 1.650427591207676847e-01 2.587585523612852434e+00
2.282858981552609023e+00 1.509419664353755797e-01 2.734831139702031511e+00
2.265051065647429418e+00 1.250857557490093475e-01 2.810592964790412207e+00
2.258524579847111635e+00 1.532874061395788357e-01 2.685806640393761935e+00
2.273955023600019221e+00 1.380138610921924636e-01 2.816387432211481023e+00
